,period_open,period_close,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,returns,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,BATBC,short_mavg,long_mavg
2014-01-27 08:29:00+00:00,2014-01-27 04:01:00+00:00,2014-01-27 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,17,2014-01,0.0,0.0,0.0,0.0,,,,,
2014-01-28 08:29:00+00:00,2014-01-28 04:01:00+00:00,2014-01-28 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,18,2014-01,0.0,0.0,0.0,0.0,,,,,
2014-01-29 08:29:00+00:00,2014-01-29 04:01:00+00:00,2014-01-29 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,19,2014-01,0.0,0.0,0.0,0.0,,,,,
2014-01-30 08:29:00+00:00,2014-01-30 04:01:00+00:00,2014-01-30 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,20,2014-01,0.0,0.0,0.0,0.0,,,,,
2014-02-02 08:29:00+00:00,2014-02-02 04:01:00+00:00,2014-02-02 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-03 08:29:00+00:00,2014-02-03 04:01:00+00:00,2014-02-03 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,22,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-04 08:29:00+00:00,2014-02-04 04:01:00+00:00,2014-02-04 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,23,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-05 08:29:00+00:00,2014-02-05 04:01:00+00:00,2014-02-05 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,24,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-06 08:29:00+00:00,2014-02-06 04:01:00+00:00,2014-02-06 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,25,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-09 08:29:00+00:00,2014-02-09 04:01:00+00:00,2014-02-09 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,26,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-10 08:29:00+00:00,2014-02-10 04:01:00+00:00,2014-02-10 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,27,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-11 08:29:00+00:00,2014-02-11 04:01:00+00:00,2014-02-11 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,28,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-12 08:29:00+00:00,2014-02-12 04:01:00+00:00,2014-02-12 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,29,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-13 08:29:00+00:00,2014-02-13 04:01:00+00:00,2014-02-13 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,30,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-16 08:29:00+00:00,2014-02-16 04:01:00+00:00,2014-02-16 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,31,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-17 08:29:00+00:00,2014-02-17 04:01:00+00:00,2014-02-17 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,32,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-18 08:29:00+00:00,2014-02-18 04:01:00+00:00,2014-02-18 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,33,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-19 08:29:00+00:00,2014-02-19 04:01:00+00:00,2014-02-19 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,34,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-20 08:29:00+00:00,2014-02-20 04:01:00+00:00,2014-02-20 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,35,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-23 08:29:00+00:00,2014-02-23 04:01:00+00:00,2014-02-23 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,36,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-24 08:29:00+00:00,2014-02-24 04:01:00+00:00,2014-02-24 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,37,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-25 08:29:00+00:00,2014-02-25 04:01:00+00:00,2014-02-25 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,38,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-26 08:29:00+00:00,2014-02-26 04:01:00+00:00,2014-02-26 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,39,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-02-27 08:29:00+00:00,2014-02-27 04:01:00+00:00,2014-02-27 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,40,2014-02,0.0,0.0,0.0,0.0,,,,,
2014-03-02 08:29:00+00:00,2014-03-02 04:01:00+00:00,2014-03-02 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,41,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-03 08:29:00+00:00,2014-03-03 04:01:00+00:00,2014-03-03 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,42,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-04 08:29:00+00:00,2014-03-04 04:01:00+00:00,2014-03-04 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,43,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-05 08:29:00+00:00,2014-03-05 04:01:00+00:00,2014-03-05 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,44,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-06 08:29:00+00:00,2014-03-06 04:01:00+00:00,2014-03-06 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,45,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-09 08:29:00+00:00,2014-03-09 04:01:00+00:00,2014-03-09 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,46,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-10 08:29:00+00:00,2014-03-10 04:01:00+00:00,2014-03-10 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,47,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-11 08:29:00+00:00,2014-03-11 04:01:00+00:00,2014-03-11 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,48,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-12 08:29:00+00:00,2014-03-12 04:01:00+00:00,2014-03-12 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,49,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-13 08:29:00+00:00,2014-03-13 04:01:00+00:00,2014-03-13 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-16 08:29:00+00:00,2014-03-16 04:01:00+00:00,2014-03-16 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,51,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-18 08:29:00+00:00,2014-03-18 04:01:00+00:00,2014-03-18 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,52,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-19 08:29:00+00:00,2014-03-19 04:01:00+00:00,2014-03-19 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,53,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-20 08:29:00+00:00,2014-03-20 04:01:00+00:00,2014-03-20 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,54,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-23 08:29:00+00:00,2014-03-23 04:01:00+00:00,2014-03-23 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,55,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-24 08:29:00+00:00,2014-03-24 04:01:00+00:00,2014-03-24 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,56,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-25 08:29:00+00:00,2014-03-25 04:01:00+00:00,2014-03-25 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,57,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-27 08:29:00+00:00,2014-03-27 04:01:00+00:00,2014-03-27 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,58,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-30 08:29:00+00:00,2014-03-30 04:01:00+00:00,2014-03-30 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,59,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-03-31 08:29:00+00:00,2014-03-31 04:01:00+00:00,2014-03-31 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,60,2014-03,0.0,0.0,0.0,0.0,,,,,
2014-04-01 08:29:00+00:00,2014-04-01 04:01:00+00:00,2014-04-01 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,61,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-02 08:29:00+00:00,2014-04-02 04:01:00+00:00,2014-04-02 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,62,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-03 08:29:00+00:00,2014-04-03 04:01:00+00:00,2014-04-03 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,63,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-06 08:29:00+00:00,2014-04-06 04:01:00+00:00,2014-04-06 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,64,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-07 08:29:00+00:00,2014-04-07 04:01:00+00:00,2014-04-07 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,65,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-08 08:29:00+00:00,2014-04-08 04:01:00+00:00,2014-04-08 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,66,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-09 08:29:00+00:00,2014-04-09 04:01:00+00:00,2014-04-09 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,67,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-10 08:29:00+00:00,2014-04-10 04:01:00+00:00,2014-04-10 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,68,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-13 08:29:00+00:00,2014-04-13 04:01:00+00:00,2014-04-13 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,69,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-15 08:29:00+00:00,2014-04-15 04:01:00+00:00,2014-04-15 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,70,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-16 08:29:00+00:00,2014-04-16 04:01:00+00:00,2014-04-16 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,71,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-17 08:29:00+00:00,2014-04-17 04:01:00+00:00,2014-04-17 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,72,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-20 08:29:00+00:00,2014-04-20 04:01:00+00:00,2014-04-20 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,73,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-21 08:29:00+00:00,2014-04-21 04:01:00+00:00,2014-04-21 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,74,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-22 08:29:00+00:00,2014-04-22 04:01:00+00:00,2014-04-22 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,75,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-23 08:29:00+00:00,2014-04-23 04:01:00+00:00,2014-04-23 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,76,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-24 08:29:00+00:00,2014-04-24 04:01:00+00:00,2014-04-24 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,77,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-27 08:29:00+00:00,2014-04-27 04:01:00+00:00,2014-04-27 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,78,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-28 08:29:00+00:00,2014-04-28 04:01:00+00:00,2014-04-28 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,79,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-29 08:29:00+00:00,2014-04-29 04:01:00+00:00,2014-04-29 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,80,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-04-30 08:29:00+00:00,2014-04-30 04:01:00+00:00,2014-04-30 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,81,2014-04,0.0,0.0,0.0,0.0,,,,,
2014-05-04 08:29:00+00:00,2014-05-04 04:01:00+00:00,2014-05-04 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,82,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-05 08:29:00+00:00,2014-05-05 04:01:00+00:00,2014-05-05 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,83,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-06 08:29:00+00:00,2014-05-06 04:01:00+00:00,2014-05-06 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,84,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-07 08:29:00+00:00,2014-05-07 04:01:00+00:00,2014-05-07 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,85,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-08 08:29:00+00:00,2014-05-08 04:01:00+00:00,2014-05-08 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,86,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-11 08:29:00+00:00,2014-05-11 04:01:00+00:00,2014-05-11 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,87,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-12 08:29:00+00:00,2014-05-12 04:01:00+00:00,2014-05-12 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,88,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-14 08:29:00+00:00,2014-05-14 04:01:00+00:00,2014-05-14 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,89,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-15 08:29:00+00:00,2014-05-15 04:01:00+00:00,2014-05-15 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,90,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-18 08:29:00+00:00,2014-05-18 04:01:00+00:00,2014-05-18 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,91,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-19 08:29:00+00:00,2014-05-19 04:01:00+00:00,2014-05-19 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,92,2014-05,0.0,0.0,0.0,0.0,,,,,
2014-05-20 08:29:00+00:00,2014-05-20 04:01:00+00:00,2014-05-20 08:29:00+00:00,0.0,0.0,10000000.0,10000000.0,10000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,93,2014-05,0.0,0.0,0.0,0.0,,,,,
